Title,Place,Job_type,Department,Date,Overall_rating,work_life_balance,skill_development,salary_and_benefits,job_security,career_growth,work_satisfaction,Likes,Dislikes
Senior Sales Coordinator Executive,Kanjur Marg,Full Time,Accounting & Taxation Department,1 Jan 2023,4.0,4.0,4.0,4.0,4.0,4.0,4.0,Nothing,Good to work.. nice company
Sales Executive,"Salem, Tamil Nadu",,Retail & B2C Sales Department,9 Aug 2023,4.0,4.0,4.0,4.0,4.0,5.0,4.0,No comments,
Executive,Jaipur Rajasthan,Full Time,SCM & Logistics Department,7 Mar 2023,5.0,4.0,5.0,4.0,5.0,5.0,4.0,Company culture is friendly.,Nothing
Manager,"Lucknow, Uttar Pradesh",Full Time,BD / Pre Sales Department,2 Feb 2023,1.0,3.0,1.0,1.0,3.0,1.0,1.0,Only claim settlement,No work culture lala type company don't go there IF YOU WANT TO MAKE YOUR LIFE HELL JOIN HAVELLS
Assistant Manager,"Sri City, Andhra Pradesh",Full Time,"Operations, Maintenance & Support Department",7 Feb 2023,1.0,1.0,1.0,1.0,1.0,1.0,1.0,No positive in this company,Very worst company policy
Sr. Engineer,"Baddi, Himachal Pradesh",Full Time,Production & Manufacturing Department,6 Apr 2023,5.0,4.0,4.0,4.0,4.0,3.0,5.0,Like As a Brand,Location issue
Rural Sales Officer,"Lucknow, Uttar Pradesh",Full Time,Retail & B2C Sales Department,4 Jan 2023,5.0,5.0,5.0,3.0,5.0,5.0,5.0,A family atmosphere and product training,Company policies superb
Asst Manager,"Visakhapatnam, Andhra Pradesh",Full Time,Enterprise & B2B Sales Department,3 Dec 2022,3.0,3.0,2.0,3.0,1.0,3.0,1.0,Front level employee job no security,So good company but salary is very low
Retail    (working remotely),,Full Time,Sales Support & Operations Department,8 Feb 2023,5.0,5.0,5.0,3.0,5.0,5.0,1.0,Likes,The managers are supportive and allow learning for employees. There are good practices followed in some departments.
Associate Research Engineer,"Bengaluru/Bangalore, Karnataka",Full Time,Engineering & Manufacturing Department,2 Feb 2023,2.0,1.0,3.0,2.0,4.0,1.0,2.0,"Very old school outlook in terms working structure. Not employee friendly at all, you're considered an asset only if you're contributing more than 9 hours per day. No flexibility, no benefits for recent joinees, no excitement in employees for working, everyone is there just to earn for living. Environment is extremely dull.","Organization, salary"
Branch Head Product,"Bangalore Rural, Karnataka",Full Time,Sales Support & Operations Department,8 Apr 2023,5.0,3.0,1.0,5.0,1.0,5.0,1.0,"People mangers, management",A family like branch and employees too which motivate to do more job
Senior Manager Sales & Marketing,"Bhubaneswar, Odisha",Full Time,Sales Support & Operations Department,4 Feb 2023,4.0,4.0,3.0,4.0,3.0,4.0,3.0,No,
Assistant General Manager,Kolkata,Full Time,Enterprise & B2B Sales Department,4 Jun 2022,3.0,3.0,3.0,2.0,3.0,2.0,3.0,It's a company with lalaji type working culture. The company doesnot address the basic business ethics. Management only interested for growth and put pressures to the employees and chanel partners and not concern about other issues like product quality and chanel partner's interest.,"There is lot of politics and the management doesn't address our issues.It is not a professional company, few distant family members controll the company."
Deputy Manager,"Noida, Uttar Pradesh",Full Time,Engineering & Manufacturing Department,1 Feb 2023,5.0,5.0,5.0,5.0,5.0,5.0,5.0,"Culture, work life balance","Leave policy, no. of leaves"
Senior Executive,"Vijayawada, Andhra Pradesh",Full Time,Sales Support & Operations Department,8 Jul 2023,5.0,5.0,5.0,4.0,5.0,5.0,5.0,Nice place to Work,Nothing
Production Manager,Ghaziabad,Full Time,Management Department,3 Apr 2023,5.0,4.0,4.0,5.0,4.0,5.0,5.0,Lots of learning provided,Work pressure
Assistant Manager,"Bhubaneswar, Odisha",Full Time,Sales & Marketing Department,1 Aug 2022,5.0,5.0,5.0,5.0,5.0,5.0,5.0,Here I learnt a lot of things from my seniors and colleagues on each point at every moment ...it's a great place to work on day to day life.,As a sales professonal my duty is to convert dislike to like and make ecah day productive to achieve my goal as well as organisation goal..
Joint General Manager,"Noida, Uttar Pradesh",Full Time,Marketing Department,4 Jan 2023,4.0,4.0,3.0,4.0,4.0,4.0,4.0,Open culture,Employee training & development .
Senior Engineer Manufacturing,"Faridabad, Haryana",Full Time,Production & Manufacturing Department,2 Feb 2023,4.0,5.0,2.0,3.0,5.0,3.0,4.0,Good company for work,Promotion not as per appraisal process
Manager,Bhubaneswar,,Enterprise & B2B Sales Department,0 Apr 2022,5.0,5.0,5.0,5.0,5.0,5.0,5.0,All my seniors are very helping in nature. We work as a team. We help each other. Company policies for both employee and its stake holders are very good. Management has a very big aspiration for future so it pushes all it employees and stake holders to give their best. This develops broad thinking and a very positive approach towards work. If you are go getter and achiever then there is no stoping you. Here I have also seen that unless and untill there is any integrity issue with the employee then there is no fear of loss of job....Read More,If you are ready to move to different cities then there is enormous opportunities for you to growth. But if you are restricted to certain location then there might be growth constraint regarding your career however you will be given promotions and salary hike time to time.
Deputy Manager - Regional HR,Chandigarh,,HR Operations Department,7 Apr 2023,4.0,4.0,5.0,4.0,4.0,4.0,4.0,Skilled development,Nothing till now
Department Manager,Noida,,Sales Support & Operations Department,7 Feb 2023,5.0,5.0,5.0,5.0,5.0,5.0,5.0,Work culture,"Low increment, hierarchy structure delays work."
Marketing Manager,Noida,Full Time,Marketing Department,5 Mar 2023,5.0,5.0,4.0,4.0,5.0,5.0,4.0,Good work culture,Nothing as such
Sales Officer,"Goa, Goa",Full Time,Sales Support & Operations Department,9 Feb 2023,4.0,3.0,4.0,3.0,5.0,5.0,4.0,Job safety   and culture,Package And timing
Senior Production Engineer,"Alwar, Rajasthan",Full Time,"Operations, Maintenance & Support Department",8 Oct 2022,5.0,5.0,3.0,5.0,4.0,3.0,3.0,"free to work culture
if boss is good life is good 
nice increments","night shifts
less training by external trainers"
Engineer,Noida,Full Time,Engineering Department,5 Mar 2023,3.0,4.0,4.0,3.0,4.0,3.0,3.0,Great learning opportunities,Less organised
Service Engineer,Delhi NCR,Full Time,After Sales Service & Repair Department,4 Jun 2023,3.0,3.0,5.0,2.0,5.0,5.0,2.0,Work sheet run work,Service
Quality Control Officer,"Baddi, Himachal Pradesh",Full Time,Quality Assurance  Department,5 Dec 2022,5.0,5.0,3.0,5.0,4.0,4.0,3.0,Working Environment is good..,Till I haven't feel anything
Sqa Senior Engineer,"Ghaziabad, Uttar Pradesh",Full Time,Accounting & Taxation Department,9 Oct 2022,2.0,4.0,1.0,1.0,3.0,1.0,1.0,"Company is good, policies are also good but there is no quality system.
Responsibilities not defined properly",Work culture and training system not available. Responsibilities not defined properly.
Assistant Manager,"Jamshedpur, Jharkhand",Full Time,,4 Dec 2022,1.0,1.0,1.0,3.0,1.0,1.0,2.0,"salary, incentive","Immediate boss, work culture, job satisfaction, toxic work environment"
Assistant Manager,"Bhopal, Madhya Pradesh",Full Time,BD / Pre Sales Department,3 Feb 2023,4.0,2.0,4.0,4.0,4.0,3.0,2.0,At Havells work only works.,HR is not in main role
Dupty Manager,Noida,Full Time,Service Delivery Department,8 Mar 2023,5.0,5.0,5.0,5.0,5.0,5.0,5.0,Excellent,Nothing to dislike.
Deputy Manager,"Noida, Uttar Pradesh",Full Time,SCM & Logistics Department,7 Jan 2023,5.0,4.0,5.0,4.0,5.0,5.0,4.0,Great Place to Work,Nothing
Assistant Manager,"Indore, Madhya Pradesh",Full Time,Sales Support & Operations Department,2 Mar 2023,5.0,5.0,5.0,5.0,5.0,5.0,5.0,Employee friendly atmosphere,No
Executive Assistant,Alwar,Full Time,"BFSI, Investments & Trading Department",2 Jun 2023,5.0,5.0,3.0,5.0,5.0,5.0,4.0,Yes,Tms sap e-way bill
Electrical Technician,"Noida, Uttar Pradesh",Full Time,Imaging & Diagnostics Department,1 Dec 2022,5.0,5.0,5.0,5.0,5.0,5.0,5.0,"I would to like that, I m a electrical engineer.
My work is testing for all product.",No
Dy. Manager Ehs,Haridwar,Full Time,Community Health & Safety Department,4 Jan 2023,5.0,5.0,5.0,5.0,4.0,5.0,5.0,Love to work with Havells,Not any major issue
Sales Officer,"Srinagar, Jammu & Kashmir",Full Time,Enterprise & B2B Sales Department,2 Feb 2023,2.0,1.0,5.0,5.0,5.0,1.0,1.0,"Havells is growing company almost in every division whether it's Solar, Geyser, Lloyd, Electronics, Pumps, Electricals. Company is excellent 👍",Lobby system Sucks.
Rural Sales Officer,"Nagpur, Maharashtra",Full Time,Marketing Department,6 Feb 2023,4.0,4.0,4.0,3.0,2.0,4.0,3.0,Good aporchunity in carrier,HR  policy not good
Senior Sales Executive,"Chandigarh, Chandigarh",Full Time,BD / Pre Sales Department,1 Nov 2022,5.0,3.0,1.0,3.0,4.0,4.0,4.0,"Brand acceptance, own house productions.",sale competition with own brand
Rso,"Sidhi, Madhya Pradesh",Full Time,Marketing Department,0 Mar 2023,5.0,5.0,5.0,5.0,5.0,5.0,3.0,Culture and discipline,Promotional activity is slow
Store Manager,"South Extension, New Delhi",Full Time,Store manager  Department,4 Apr 2023,1.0,1.0,1.0,1.0,1.0,1.0,1.0,"Nothing, worst place to work.","No growth,
No time for ur self 
Forget about eating, having water, they just want u to work like robot, continuously work till your shift timing."
Assistant Manager,Neemrana,Full Time,Procurement & Purchase Department,7 Feb 2023,5.0,4.0,5.0,4.0,4.0,5.0,5.0,"People engagement, Team work",Salary slab
Product Manager,"Bangalore Rural, Karnataka",Full Time,Product Management - Technology Department,6 Feb 2023,5.0,4.0,4.0,5.0,4.0,4.0,3.0,Good in terms of process,Internal politics
Senior Manager,"Chennai, Tamil Nadu",Full Time,After Sales Service & Repair Department,1 May 2023,1.0,1.0,1.0,1.0,1.0,1.0,1.0,Only pressure pressure pressure always pressure,Company is not favour to employees
Deputy Manager Sales,"Rajkot, Gujarat",Full Time,Enterprise & B2B Sales Department,1 Jan 2023,5.0,5.0,4.0,5.0,5.0,5.0,3.0,Good,Promotion is not update
Assitant Manager,"Kanpur, Uttar Pradesh",Full Time,,6 Sep 2022,3.0,4.0,3.0,2.0,2.0,2.0,3.0,A big brand name gives brand pull but not as earlier,Too much pressure of achieving unusual figures and too much politics in branch
Rural Sales Officer,"Bhopal, Madhya Pradesh",Full Time,,7 Jan 2023,5.0,5.0,3.0,5.0,3.0,5.0,1.0,Very good culture and company rules and regulations,I'm this company is don't dislike
Rural Sales Officer,"Pratapgarh, Uttar Pradesh",Full Time,Rural vistar Department,3 Dec 2022,3.0,2.0,3.0,1.0,4.0,4.0,1.0,Yes iam like this working stayle,Yes iam not happy this saillry
Deputy Manager,Noida,Full Time,Enterprise & B2B Sales Department,4 Apr 2023,5.0,5.0,5.0,5.0,5.0,5.0,5.0,Very good management,
Assistant General Manager,"Noida, Uttar Pradesh",Full Time,BD / Pre Sales Department,0 Oct 2022,4.0,2.0,1.0,4.0,3.0,4.0,4.0,Perks and growth opportunities.,The challenges within organisation are biggest hurdle
Sales Executive,"Rajahmundry, Andhra Pradesh",Full Time,Marketing Department,6 Jan 2023,4.0,3.0,5.0,4.0,5.0,5.0,3.0,In time salary and transperancy about money and policies,Nothing much
Manager Administration,"Neemrana, Rajasthan",Full Time,Administration Department,0 Feb 2023,5.0,5.0,5.0,5.0,5.0,5.0,5.0,Like working here,Nil to report
Senior Manager,"Srinagar, Jammu & Kashmir",Full Time,,3 Dec 2022,5.0,5.0,5.0,5.0,5.0,5.0,4.0,System of the company is amazing. CMD  knows maximum employees by name.,Nothing
Demonstratar,"Kolkata, West Bengal",Contractual,Pharmaceutical & Biotechnology Department,6 Dec 2022,3.0,2.0,4.0,3.0,2.0,3.0,3.0,Average for starting job,Less opportunities and poor job satisfaction
Incoming Quality Engineer,Baddi,Full Time,Quality Assurance and Testing Department,1 May 2023,4.0,4.0,4.0,4.0,4.0,4.0,4.0,Good weather for working friendly staff,Discrimination works and staff
Senior Engineer ( Branch Product Head)- Sales,"Bhopal, Madhya Pradesh",Full Time,Sales Support & Operations Department,1 Feb 2023,4.0,3.0,4.0,2.0,5.0,4.0,3.0,Long Term Job,Not appreciating
Diploma Engineer,"Neemrana, Rajasthan",Full Time,Procurement & Purchase Department,6 Feb 2023,5.0,5.0,5.0,5.0,5.0,5.0,5.0,Behaviour and Discipline of employment,No dislike
Lead Research Engineer,"Bengaluru/Bangalore, Karnataka",Full Time,Engineering Department,0 Dec 2022,4.0,4.0,4.0,4.0,4.0,3.0,3.0,Skill development,"Strictly hours, no flexibility"
Sr. Engineer,Sahibabad,Full Time,Engineering Department,5 Sep 2022,4.0,4.0,4.0,4.0,5.0,4.0,4.0,Good Company working culture is also good people are also Supportive.work is also balanced.,Average work But some time as a process Engineer i have also seen there same issue like process Engineering work were not matched. Follow up work material tracking that's all.
Apprentice Trainee,Baddi,Intern,Quality Assurance Department,5 Apr 2023,4.0,3.0,3.0,2.0,3.0,3.0,2.0,Company culture is good....nd training period is more thing learning,Company not promoted to trainee ....after training completed is resign..
Dso,Lohar Chawl Mumbai,Full Time,"BFSI, Investments & Trading Department",8 Feb 2023,5.0,2.0,5.0,5.0,2.0,5.0,4.0,Sallery miximaum 25000,Sallery not comfortable
Customer Care Officer,Noida,Full Time,Back Office Department,5 Mar 2023,2.0,2.0,2.0,2.0,2.0,2.0,2.0,Something not happy,Not happy
Manager (Marketing Comm.,"Lucknow, Uttar Pradesh",Full Time,Retail Store Operations Department,7 Feb 2023,4.0,3.0,3.0,3.0,3.0,3.0,3.0,Ability To Grow with In,Internal Politics
Area Service Manager,"Bhubaneswar, Odisha",Full Time,After Sales Service & Repair Department,7 Oct 2022,4.0,4.0,3.0,3.0,4.0,4.0,3.0,Good culture and flexible for employees.,Promotion movements are very slow.
Picker,Noida,Full Time,"Trading, Asset & Wealth Management Department",1 Feb 2023,5.0,5.0,5.0,5.0,5.0,5.0,5.0,I like this company,No
Senior Executive,"Ahmedabad, Gujarat",Full Time,Sales Support & Operations Department,7 Feb 2023,4.0,1.0,3.0,5.0,5.0,3.0,4.0,Culture is good,Nothing much dislike
Assistant General Manager,"Dehradun, Uttarakhand",Full Time,Enterprise & B2B Sales Department,0 Apr 2023,4.0,5.0,4.0,4.0,4.0,4.0,4.0,Overall experience is good,No
Store Officer,Mia Alwar Rajasthan,Full Time,Stores & Material Management Department,7 Mar 2023,5.0,4.0,4.0,5.0,4.0,4.0,5.0,No,2011 to 2019 up
Rural Sales Officer,"Khammam, Telangana",Intern,Enterprise & B2B Sales Department,4 Mar 2023,5.0,5.0,3.0,5.0,3.0,4.0,3.0,Havells brand company,No dislikes
Deputy Area Manager,"Indore, Madhya Pradesh",Full Time,Marketing Department,6 Jan 2023,5.0,4.0,5.0,4.0,4.0,5.0,4.0,"Discipline, Learning, Grooming Skills & Apprise",Nothing
Senior Executive,"Alwar, Rajasthan",Full Time,,3 Nov 2022,3.0,3.0,2.0,4.0,2.0,2.0,4.0,"Working hours, flexible to do anything",Too much of roles given to single person
Deputy Manager,"Nagpur, Maharashtra",Full Time,Marketing Department,6 Apr 2023,5.0,5.0,5.0,5.0,5.0,5.0,5.0,Best for work,No drawbacks
Assistant Manager,"Sri City, Andhra Pradesh",Full Time,"BFSI, Investments & Trading Department",9 Jan 2023,3.0,2.0,2.0,2.0,1.0,2.0,2.0,Salary only/on time,Partiality in work
Deputy Manager,"Raipur, Chhattisgarh",Full Time,Retail & B2C Sales Department,2 Mar 2023,1.0,1.0,1.0,1.0,1.0,1.0,1.0,nothing,commitment failure abusive culture
Apprenticeship Trainee,Haridwar,Intern,Injection Molding Department,6 Dec 2022,5.0,5.0,5.0,5.0,5.0,5.0,5.0,Good Work experience,Not at all
Cro Executive,"Raipur, Chhattisgarh",Full Time,Service  Department,5 Dec 2022,5.0,5.0,5.0,5.0,5.0,5.0,5.0,Payment timing is very good,Some of the people are very angry and annoying
Tele Caller,"Miryalaguda, Telangana",Full Time,Accounting & Taxation Department,0 Nov 2022,4.0,4.0,3.0,4.0,4.0,4.0,4.0,"Employees relationship work environment, code of ethics",No dislikes form havells
Deputy Manager,Hyderabad/Secunderabad,Full Time,,1 Apr 2022,5.0,3.0,5.0,5.0,3.0,4.0,5.0,"Learing, scope to learn multiproduct knowledge, opportunity to grow from derived level like product Head or aspriational level to be achieve. 
Company policies also very much impresive. Job Security will be as per indidual performance.","Lot of politics, favourisim.
During joining time such a big complany need to make Medicals for any level of new joinees."
Sales Executive,"Ranchi, Jharkhand",Full Time,Enterprise & B2B Sales Department,4 Oct 2022,5.0,4.0,4.0,4.0,5.0,5.0,3.0,"Corporate culture, professionalism & 5 days working.",Till now nothing....
Deputy Manager,"Lucknow, Uttar Pradesh",Full Time,Enterprise & B2B Sales Department,5 Jan 2023,4.0,4.0,3.0,4.0,3.0,3.0,4.0,Great Leadership,Nothing to dislike.
Wire Quiwality,Neemrana,Full Time,Accounting & Taxation Department,6 Jan 2023,5.0,5.0,5.0,5.0,5.0,5.0,5.0,I am like Havells company,No dislike i am like Havells company
Quality Engineer,"Alwar, Rajasthan",Full Time,Quality Control Department,1 Jan 2023,5.0,5.0,5.0,5.0,5.0,5.0,5.0,"I work free of mind and senior are supportive and great work to work, good environment.",nothing
Senior Sales Executive,"Guwahati, Assam",Full Time,Retail & B2C Sales Department,8 Feb 2023,5.0,5.0,5.0,5.0,5.0,5.0,5.0,Very Good Company,Everything is Good
Deputy Manager,"Vijayawada, Andhra Pradesh",Full Time,Retail & B2C Sales Department,5 Jun 2023,3.0,5.0,3.0,4.0,3.0,5.0,3.0,Good Work life balance,Low increments
Sales Manager,"Kanpur, Uttar Pradesh",Full Time,,7 Nov 2022,5.0,5.0,3.0,4.0,4.0,4.0,3.0,"Work life balance is good, salery is on time, other perks and bonus are good.
Job security Is also very good",Learning is more or less than required more.
Senior Engineer,"Noida, Uttar Pradesh",Full Time,Engineering & Manufacturing Department,4 Nov 2022,2.0,1.0,1.0,4.0,1.0,1.0,1.0,Very good at lying,Lots of parasites there
Area Manager,Noida,Full Time,Marketing Department,3 May 2023,2.0,3.0,1.0,2.0,3.0,2.0,2.0,"Transparent system , employee expenses policy is good","No skill development, dealer driven company ,job security, same blood relation working in same branch they are give preference over other ,"
