Title,Place,Job_type,Department,Date,Overall_rating,work_life_balance,skill_development,salary_and_benefits,job_security,career_growth,work_satisfaction,Likes,Dislikes
Commercial Coordinator,Bhubaneswar,,Finance & Accounts Department,9 Jun 2022,5.0,4.0,4.0,3.0,5.0,5.0,3.0,Good work Environment and culture. Teammates are supportive. Companies policies is also good.,Salary hike is slow and career growth opportunity also not so great.
Accounts Executive,"Gurgaon/Gurugram, Haryana",Full Time,Accounting & Taxation Department,0 Feb 2023,4.0,4.0,5.0,3.0,3.0,4.0,3.0,Yes,Panasonic working is good but also work load
Front Desk Officer,Bangalore Rural,Full Time,Front Office & Guest Services Department,0 Apr 2022,5.0,5.0,5.0,5.0,5.0,5.0,5.0,"Panasonic is one of the best company I have worked for. My seniors and my colleagues are very helpful and friendly. I always enjoy working at Panasonic, I have learned many things in this organization. Look forward to working for many more years.",There is nothing as such
Incoming Quality Engineer,"Chennai, Tamil Nadu",Full Time,Engineering & Manufacturing Department,3 Aug 2022,3.0,3.0,3.0,4.0,4.0,4.0,3.0,In this company prodect will good checking,Food not good
Branch Trainer,"Patna, Bihar",Full Time,Sales & Marketing Department,1 Oct 2022,5.0,5.0,5.0,5.0,5.0,5.0,5.0,Good great,Nothing  to hate
Senior Executive,"Gurgaon/Gurugram, Haryana",Full Time,,5 Oct 2022,3.0,2.0,2.0,4.0,4.0,2.0,4.0,It is just okay to be there,The things are not upto the mark
Business Development Manager - National Accounts,Sydney,Full Time,BD / Pre Sales Department,4 Apr 2023,5.0,5.0,4.0,5.0,4.0,5.0,4.0,Work life balance,Glass ceiling
Factory Logistics Incharge,Pune,,SCM & Logistics Department,9 Jun 2022,5.0,5.0,5.0,5.0,5.0,5.0,5.0,Panasonic is readily adopts latest technology. It produce High  quality product and has a global client base. we work happily in collaboration.,Nothing.
Purchase Officer,Jhajjar Haryana,,Procurement & Purchase Department,1 Sep 2022,5.0,5.0,5.0,5.0,5.0,5.0,5.0,Overall good company for everyone,N n n n n
Sr.asm   (working remotely),,,,2 Nov 2022,2.0,2.0,2.0,2.0,2.0,2.0,3.0,Working culture is not good enough,Good company to work
Sr Manager,India Channai,,Sales Support & Operations Department,2 Sep 2022,5.0,5.0,4.0,5.0,4.0,4.0,4.0,Well Experienced brand Expecting better Growth,
Service Engineer   (working remotely),,Full Time,,2 Oct 2022,5.0,4.0,4.0,3.0,3.0,5.0,4.0,Primium customer and primium work,No any incriminating facilities for engineer
Sales Officer,"Gurgaon/Gurugram, Haryana",Full Time,E-commerce  Department,9 Jul 2022,5.0,5.0,3.0,5.0,5.0,5.0,5.0,"Working culture,  salary hike, flexible timing , best place to work","Everything is best, no dislikes"
Sells Representative,"Allahabad/Prayagraj, Uttar Pradesh",Full Time,Retail & B2C Sales Department,3 Jul 2022,5.0,4.0,5.0,5.0,3.0,5.0,4.0,"Good training and support, salery and incentive",Job security issues
Assistant Manager Operations,"Jhajjar, Haryana",Full Time,Manufacturing Department,1 Oct 2022,5.0,4.0,3.0,3.0,5.0,5.0,3.0,Working culture is good,"Appraisal ..
Commute"
Sales Executive,"Bhopal, Madhya Pradesh",Full Time,Sales & Marketing Department,1 Sep 2022,5.0,4.0,4.0,4.0,4.0,4.0,3.0,Good company.,Marketing strategy.   .
Senior Team Leader,Andheri,Full Time,BD / Pre Sales Department,0 Jul 2020,1.0,1.0,2.0,2.0,1.0,1.0,2.0,They have supported with termination of contract without any strong reason or any reason..,"Pathatic, mean, selfish, rude reporting manager & HO team"
Branch Logistics Incharge,Hyderabad,,SCM & Logistics Department,4 May 2022,2.0,4.0,1.0,1.0,3.0,2.0,2.0,Work life Balance is good as there is no work in starting 25 days. 50% Sales done in last 3-4 days.,"No Growth Plan. Too much Politics, Less than average growth even after outperforming in every aspect."
Senior Sales Executive,Hyderabad,,,8 Jun 2022,1.0,1.0,1.0,1.0,1.0,1.0,1.0,Worst company no present no any facility to promoters brand promoters and no time to time salary will come,Nowadays Hyderabad branch Panasonic is worst service giving to employees no incentive no stockno incentive no stock at Store
Electronics Engineer,"Jhansi, Uttar Pradesh",,Repairing Department,0 Sep 2022,5.0,5.0,5.0,5.0,5.0,5.0,5.0,Everything is good,Nothing everything is very good
Service Accounts Associate,Gurgaon/Gurugram,,Finance & Accounts Department,1 Apr 2022,3.0,3.0,3.0,2.0,2.0,3.0,2.0,It’s my experience is not good but every buddy want to connect with the good company.,I would like to inform you that they have not job security and supervisors is not good behaviour so I suggest to other guys not connected with its company but one people not make all company bad.
Visitor,Bangalore,Full Time,Division  Department,6 May 2022,4.0,4.0,5.0,5.0,2.0,4.0,4.0,Speechless,In this company the BMM are doing the tolerance of girls he is removing me without any reasons after I ask him but he is doing to convince me  and also he is telling me that there is no chef roll ma the company only to removing the chef but he is a lie person. Pansonic Bangalore branch BMM is a fake person he is doing a partiality about girls and he is always doing blaming for all girls . Please this is my humble request you pls remove that BMM taheer alikhan he is a idiot man he is only support the boys only his favour persons....Read More
Sales Executive,Hyderabad,Full Time,Sales & Marketing Department,6 May 2022,3.0,3.0,4.0,2.0,1.0,2.0,1.0,I just like the hiring process in the company,This company tortures so much . We can only work in this company when we can't find any other job . They just need results
Chief Compliance Officer,Hyderabad,Full Time,,6 Sep 2022,5.0,4.0,5.0,4.0,5.0,5.0,3.0,I love to work in PANASONIC as a Chief compliance officer,Lot of pressure in season 😅
Deputy Manager,Jhajhar,,BD / Pre Sales Department,6 May 2022,4.0,4.0,4.0,4.0,4.0,4.0,4.0,Opportunities which I am getting here is totally new. Skill getting enhance and developing new skills too. People are very supportive and management too.,As of now nothing.
Deputy Manager,Gurgaon,,Accounting & Taxation Department,9 Apr 2022,3.0,2.0,3.0,1.0,3.0,3.0,2.0,People in some departments are good else overall culture and working environment is not good,"Major salary disparity among employees ( you may find AM getting more salary than manager) No food no transport in case of late sitting, unfriendly hr policy  ( salary can be deducted if you are late by 1 min with no consideration of late sitting by hours).
Few people oriented company. High attrition rate due to above reason"
Software Developer,"Gurgaon/Gurugram, Haryana",,Software Development Department,0 Dec 2022,5.0,5.0,5.0,5.0,5.0,5.0,5.0,Good work culture and amazing support,Nothing. Just long work hours
Senior Executive,Gurgaon/Gurugram,,factory automation Department,6 Jun 2023,3.0,1.0,3.0,2.0,4.0,1.0,2.0,"The Exposure was good, one can self learn",Work life balance is terrible. Company is not employee oriented
Senior Legal Executive,Chennai,,,1 May 2022,5.0,3.0,3.0,4.0,5.0,5.0,3.0,The culture followed here is too good. The ppl here is very disciplined. I like the culture here. Ppl r so friendly.,If the working time is reduced lil bit it will be good.
Promotion Executive,Hyderabad,,Engineering Department,0 Apr 2022,5.0,5.0,5.0,5.0,5.0,5.0,5.0,Yes this is the grate platform to working with Panasonic company good culture and environment supporting teen and growing the knowledge skills development.,Nothing to dislike the Panasonic company i was working happily.
Quality Line Inspector,Gurgaon/Gurugram,,,4 Jan 2023,4.0,5.0,4.0,4.0,4.0,4.0,4.0,"All good,best working environment",Less break period
Warehouse Incharge,"Zirakpur, Punjab",Full Time,Billing in SAP Department,1 Jul 2022,5.0,5.0,5.0,5.0,5.0,5.0,5.0,Environment of staff is soo Good.,Late Sitting at Night to do work.
Senior Sales Executive,Lucknow,Full Time,Retail & B2C Sales Department,0 Jun 2022,5.0,4.0,5.0,5.0,5.0,5.0,3.0,Comparison to other learning skills in PANASONIC is developing.,No promotions opportunity.
Sales Executive,Near Shaharaganj Lucknow UP,Full Time,Sales & Distribution Department,1 May 2022,1.0,1.0,1.0,1.0,1.0,1.0,1.0,"Panasonic company no doubt products are very good and their quality compare with other brand is excellent but once any one of Panasonic products damaged than in his Panasonic Service Center Lucknow no engineer know how to repair it, And they will take lots of time while repairing their Panasonic product.",In Lucknow company employees are not good especially the team handling Branch Manager Rachit Kapoor and his pet dog ASM Arvind Singh. They never visit to the market only their distributor FOS work for them and Arvind Singh ASM is doing sarkari nokari and nothing's else.
Logistics Executive,Jhajjar,Full Time,SCM & Logistics Department,1 Jun 2022,2.0,3.0,2.0,2.0,3.0,1.0,1.0,Company is very good.,Work culture not good due to department heads and managers because they treats every employee like bandhua majdoor specialy in Jhajjar plant.
Administrator Coordinator Executive,Gurgaon/Gurugram,Full Time,Administration Department,8 Feb 2023,1.0,1.0,4.0,1.0,1.0,2.0,1.0,Nothing.........,Everyone is currept in management from top to bottom & Some few old employees are Termite for company.
Sales Executive,Salem,,Construction Engineering Department,9 Jun 2022,5.0,5.0,5.0,5.0,5.0,5.0,5.0,I like this job in Panasonic company the best position in my job,No
Area Sales Service Manager,Mumbai,,Enterprise & B2B Sales Department,3 Apr 2022,4.0,5.0,4.0,4.0,5.0,5.0,4.0,"Organisation follows janpanese Business philosophy, Develope people first then business & encourage everyone to be like an entrepreneur.",There is nothing to dislike....
Marketing Manager,Durgapur,,Marketing Department,4 May 2022,4.0,3.0,5.0,4.0,4.0,3.0,3.0,"Happy to execute my innovative ideas, brand promoting, I want to move on roll","VC at night, demotivate by seniors in front of team"
Assistant Manager,Jhajjar,,Engineering Department,9 Apr 2022,4.0,4.0,3.0,3.0,3.0,3.0,2.0,"Anything in favour of company, management always support for execution.","Still following the conventional working system.
No Digitalisation.
Too many paper use."
Soa,Surat,,Enterprise & B2B Sales Department,9 Jun 2022,5.0,5.0,5.0,5.0,5.0,5.0,5.0,Good Work environment and culture. Company policy are good.,No
Supervisor Trainee,Solavaram Panasonic Company,Full Time,Supervising Department,9 Jul 2022,4.0,4.0,4.0,4.0,4.0,4.0,4.0,I like this company,The Panasonic company is very intersting the company
Sales Manager,Kolkata,Full Time,Marketing Department,5 Jul 2022,4.0,3.0,4.0,3.0,3.0,4.0,2.0,Company product quality are vary good ..,management and salary procedures are very poor
Branch Commercial Head,Surat,Full Time,,5 May 2022,3.0,2.0,3.0,3.0,3.0,2.0,3.0,"Full job security
Work culture depend upon your reporting manager.","Many time policies is not defined for way of working
It differ as per requirement hello"
Deputy Manager,Jhajjar,Full Time,Engineering Department,0 Apr 2023,3.0,3.0,3.0,3.0,3.0,3.0,3.0,Management is always open for new ideas,Saturday working is not clear
Inward Executive,Gurgaon/Gurugram,Full Time,Operations Department,2 Mar 2022,4.0,3.0,5.0,2.0,1.0,2.0,2.0,Supportive person..,"There is no growth,doesn't matter how much time u will give the company..they don't have authorisation to take a person on company pay roll.."
Mis Officer,"Gurgaon/Gurugram, Haryana",,,0 Aug 2022,2.0,1.0,2.0,2.0,1.0,3.0,1.0,Work culture,Salary growth is poor mostly staff is on third party payroll so thay wouldn't get any appraisal or growth.
Pcb Testing Engineer,"Lucknow, Uttar Pradesh",,,9 Jun 2022,5.0,5.0,4.0,4.0,4.0,5.0,4.0,Panasonic is a good company and good quality and working,I dont no
Line Leader   (working remotely),,,,6 Jul 2022,5.0,3.0,4.0,3.0,3.0,4.0,3.0,employees and hr team very supportive and also helping,This company not in my hometown
Junior Officer,Surat Gujarat,,"Operations, Maintenance & Support Department",2 Sep 2022,3.0,2.0,4.0,2.0,2.0,3.0,2.0,Training is good,No any growth old employees
Assistant Manager,"Gurgaon/Gurugram, Haryana",,,6 Dec 2022,4.0,4.0,3.0,4.0,4.0,5.0,4.0,Culture is really good. Ceo himself is fully involved in Vibrant Panasonic initiative,Lesser opportunity to grow
Software Engineer,"Bengaluru/Bangalore, Karnataka",Full Time,Software Development Department,3 Dec 2022,4.0,5.0,4.0,5.0,5.0,4.0,5.0,Great work life balance,Not much Employee friendly policies
Accounts Executive,Jhajjar,Full Time,Accounting & Taxation Department,5 May 2022,5.0,5.0,5.0,5.0,5.0,5.0,5.0,Company policies are good and management help each other and support also,Nothing all about this
Area Sales Manager,Raipur,Full Time,BD / Pre Sales Department,7 Jun 2022,5.0,5.0,5.0,5.0,5.0,5.0,5.0,"Fixed work timings, flexibility in working",Nothing
Area Sales Manager,Kolhapur,Contractual,BD / Pre Sales Department,9 Jun 2022,5.0,5.0,5.0,5.0,5.0,5.0,5.0,This is one of best company to work.,Very good atmosphere nice culture flexible time
Executive MRO,Gurugram,,Purchase & Production Department,2 Aug 2022,5.0,4.0,4.0,3.0,4.0,4.0,3.0,Nothing such to dislike but politics,Cultural activities and customer support
Deputy Manager,Gurgaon/Gurugram,,After Sales Service & Repair Department,5 Mar 2023,5.0,5.0,5.0,5.0,5.0,5.0,5.0,Not find any things in dislike,Decent company helpful colleagues & easygoing culture.
Manager Demand Planning,Gurgaon,,Strategic Management Department,2 Apr 2022,3.0,5.0,3.0,3.0,4.0,3.0,3.0,Need a lot more automation & process improvements.,It's culture and employee care organisatios.
Sales Manager,Pune,,Sales Support & Operations Department,2 Apr 2022,5.0,5.0,5.0,5.0,5.0,5.0,5.0,There is nothing to dislike,Much better experience
Services Engineer,No Office Only Field,,Services and installation  Department,3 Dec 2022,3.0,3.0,1.0,3.0,1.0,1.0,2.0,Team members wer not supportive,Performance Matters
General Manager,Gurugram,,Sales Support & Operations Department,3 May 2022,4.0,3.0,4.0,4.0,5.0,3.0,4.0,Performing individuals has huge scope of growth,
Area Sales Manager,"Pune, Maharashtra",Full Time,BD / Pre Sales Department,1 May 2022,3.0,4.0,3.0,2.0,3.0,3.0,3.0,Overall good experience,Product price not competitive
Area Sales Manager,"New Delhi, Delhi",Full Time,BD / Pre Sales Department,1 Jun 2022,4.0,3.0,4.0,3.0,3.0,3.0,4.0,"Work life balance 
5 day working",Nothing
Production Manager,"Vadodara, Gujarat",Full Time,,1 Sep 2022,3.0,3.0,3.0,4.0,2.0,3.0,3.0,Work life balance,Salary increment
Deputy General Manager E-Commerce,"Gurgaon/Gurugram, Haryana",,Ok Department,1 Aug 2022,4.0,3.0,3.0,3.0,4.0,3.0,4.0,Overall it is good place to work.,No
Assistant Electrical Engineer,"Haridwar, Uttarakhand",,,9 Jun 2022,4.0,4.0,4.0,4.0,4.0,4.0,4.0,Good work culture & best skill development,Transportation services not available
Purchase Engineer,Jhajjar,,Stores & Material Management Department,2 May 2022,1.0,1.0,3.0,2.0,1.0,2.0,1.0,Only brand name,Work-life balance is totally lost
Industrial Automation And IIOT Project Engineer,Gurgaon,,IIOT Department,7 Apr 2022,5.0,5.0,5.0,5.0,5.0,5.0,5.0,My Manager Aman Jain and Shekhar are too good in professional way too supportive and helpful to improve technical skills.,Nothing
Business Analyst,Thane,,IT Support Department,2 Apr 2022,3.0,3.0,2.0,3.0,2.0,3.0,3.0,It's great company if your boss is good and transperant.,"Management not consider long pending request.
No vision"
Technical Support Engineer   (working remotely),,,Customer Service Department,5 Sep 2022,4.0,5.0,4.0,5.0,5.0,5.0,5.0,Panasonic  printer machine,Panasonic  service
Area Sales Manager,"Pune, Maharashtra",,Marketing Department,6 Jul 2022,2.0,4.0,3.0,1.0,2.0,1.0,2.0,"One of my bosses was good.
The dealers that I had to deal with were good.
Compensation for travelling is average.","Pathetic culture. Abusive language. Very high targets with zero support.
They only know push sales and nothing else."
Apprentice ITI - Executive (technician),Dadri Toy Jhajjar,Full Time,Refrigeration Department,3 Jun 2022,5.0,5.0,5.0,5.0,5.0,5.0,5.0,panasonic very good skill teaching me,panasonic managment   staf is very rood behave
Product Design Engineer,Daman & Diu,Full Time,,7 Apr 2022,3.0,3.0,3.0,4.0,5.0,4.0,3.0,HR policies are good.,"Experience was defferent in each team.
In design department total 4 teams .
Team experience is depends the manager.
NPD team experience in overall was good."
Territory Sales Manager,Navi Mumbai,Full Time,Enterprise & B2B Sales Department,6 May 2022,5.0,5.0,5.0,5.0,5.0,5.0,5.0,Nice work culture with good scope of growth,Innovations and new launches
Branch MIS,Lucknow,,Consumer Durable Department,7 Apr 2022,5.0,5.0,5.0,3.0,5.0,5.0,4.0,People and Culture and working pattern.,Nothing is there to be disliked...
