Title,Place,Job_type,Department,Date,Overall_rating,work_life_balance,skill_development,salary_and_benefits,job_security,career_growth,work_satisfaction,Likes,Dislikes
Purchase Executive,Waghodia Gidc,Full Time,Procurement & Purchase Department,7 Jun 2023,5.0,5.0,5.0,4.0,5.0,5.0,3.0,"Atmosphere is good in office , job timing is fix.",My experience related everything is good.
Assistant Manager,Waghodia,Full Time,"Operations, Maintenance & Support Department",9 Jun 2023,3.0,3.0,2.0,3.0,4.0,3.0,2.0,Having good TCOC policy,No facilities of food even if any one stay for work no facilities for dropping person at locations or food
Senior Technician Engineer,"Kolkata, West Bengal",Contractual,After Sales Service & Repair Department,8 Sep 2023,5.0,5.0,5.0,5.0,3.0,5.0,4.0,Good office culture and team work.,Nothing to say
Asst. Manager Service,"Chandigarh, Chandigarh",Full Time,After Sales Service & Repair Department,4 Jun 2023,4.0,3.0,5.0,3.0,5.0,5.0,3.0,"Good working culture, 200% job security",Slow growth
Assistant Manager AMC-CC,"Chandigarh, Chandigarh",Full Time,Engineering Department,4 Jun 2023,5.0,5.0,4.0,4.0,5.0,5.0,4.0,Good environment in voltas. More job security in Voltas,Technically support must be upgraded.
Project Manager,Mumbai,Full Time,Construction Engineering Department,8 May 2023,4.0,4.0,2.0,3.0,3.0,4.0,3.0,"Work life balance
Company culture
Flexibility","Work culture
Skill development
Politics"
Senior Safety Officer,Kolkata,Contractual,"BFSI, Investments & Trading Department",5 May 2023,3.0,2.0,2.0,3.0,4.0,2.0,1.0,"Good policy, salary timly","poor appraisal and promotion...Policy not implemented at site . , facility not equal for every one.."
Assistant Manager,"Vijayawada, Andhra Pradesh",Full Time,Retail & B2C Sales Department,5 May 2023,5.0,5.0,5.0,5.0,5.0,5.0,5.0,As a Team work culture as well as branch head support,Old version service policy still now not updating professional software
Site Engineer,"Dhenkanal, Odisha",Full Time,Construction Engineering Department,1 Sep 2023,5.0,4.0,5.0,5.0,5.0,5.0,4.0,Yes I like voltas ltd,Nothing dislike
Assistant Manager O&m,Kolkata,Full Time,After Sales Service & Repair Department,7 Jun 2023,4.0,5.0,5.0,3.0,5.0,5.0,2.0,New learning opportunities,Challenge of new job.
Shift Engineer,Chennai,Full Time,"Operations, Maintenance & Support Department",5 Jun 2023,3.0,3.0,3.0,3.0,3.0,3.0,2.0,"No work torched, freedom",Contractor not helping to employees
Senior Technician,Kolkata,Contractual,Service Delivery Department,2 May 2023,4.0,4.0,3.0,4.0,5.0,4.0,4.0,"Good communication, proper utilisation of manpower and equipment.",No word to say dislike.
Assistant Manager,"Indore, Madhya Pradesh",Full Time,Customer Success Department,2 Apr 2023,5.0,5.0,5.0,3.0,5.0,5.0,3.0,Very good company in terms of the culture and work atmosphere,Salary hike is very much low in Voltas Ltd
Supervisor,"Hosur, Tamil Nadu",Full Time,Operations Support Department,9 Jun 2023,3.0,3.0,4.0,3.0,2.0,4.0,4.0,I have learnt something,Particiyality difference between one person to other person
Cco,"Guwahati, Assam",Full Time,Back Office Department,8 May 2023,4.0,4.0,5.0,3.0,4.0,5.0,3.0,I found overall gooy,No promotion and no chance of increasing salary
Client Service Manager,Mumbai,Full Time,Recruitment & Talent Acquisition Department,5 May 2023,5.0,5.0,5.0,5.0,5.0,5.0,5.0,Company Culture is Good. So Many New things I'm Learning Here. Do Your Work Properly. Seniors are Highly Motivated.,Complete Your Work as Your Own Interest with your Own Effort.
Asst. Manager,"Rourkela, Odisha",Full Time,Construction Engineering Department,0 May 2023,3.0,3.0,3.0,3.0,4.0,3.0,3.0,Job security as per TCOC,"The working culture is not good, and career growth is stuck."
Site Engineer,"Kolkata, West Bengal",Full Time,"Operations, Maintenance & Support Department",1 May 2023,3.0,3.0,4.0,3.0,4.0,4.0,2.0,Best for fresher,Salary is not properly increased as compared to others company.
Assistant Manager,"Pantnagar, Uttarakhand",Full Time,"Operations, Maintenance & Support Department",6 Apr 2023,4.0,3.0,3.0,3.0,5.0,3.0,4.0,Employee is free to learn without any pressure.,Work load is more during season time.
Regional Sales Manager,Kolkata,Full Time,Sales Support & Operations Department,0 Aug 2023,5.0,5.0,5.0,5.0,5.0,5.0,5.0,Good organization for working culture is Good.,No any reason
Hvac Technician,Mumbai,Full Time,Other Department,1 Aug 2023,5.0,5.0,5.0,5.0,5.0,5.0,5.0,Nice,"No work nice 
Nice work"
Diploma Engineer Trainee,"Sanand, Gujarat",Full Time,Washing machine production Department,0 Aug 2023,3.0,4.0,4.0,2.0,5.0,4.0,2.0,"# Job security
# Work culture
# Work location",# Appraisal
Assistant Manager M3(Tendering & Estimation ) -MEP,South Mumbai,Full Time,Tendering & Estimation Department,8 Dec 2022,4.0,4.0,4.0,4.0,4.0,4.0,3.0,"Quite good. Seniors are very supportive , they encourage. 
Other give your best,
No company are perfect, like no one perfect in this world.
it's all about your participation, your skill, your ability how u can used. 
Always go for positive mindset,","Nothing, only travelling"
Assistant Manager,"Dhenkanal, Odisha",Full Time,Construction Engineering Department,4 May 2023,5.0,5.0,3.0,5.0,3.0,3.0,5.0,"Duty timings, salary timings","Job security,"
AMC Operation Manager    (working remotely),,Full Time,Engineering Department,9 Jul 2023,3.0,4.0,3.0,1.0,4.0,3.0,2.0,Freedom in work,Appraisal in salary
Executive,"Jamshedpur, Jharkhand",Full Time,"BFSI, Investments & Trading Department",3 May 2023,5.0,4.0,4.0,3.0,5.0,4.0,3.0,Pressure is not that much unlike other competitors.,No work from home option available.
Manager,Mumbai,Full Time,"Operations, Maintenance & Support Department",7 May 2023,4.0,4.0,4.0,2.0,4.0,3.0,2.0,"Tata culture 
Feeling proud to be working with India’s leading brand","Flat designation 
Salary benchmarking"
Assistant Manager,"Bhubaneswar, Odisha",Full Time,"Operations, Maintenance & Support Department",9 May 2023,5.0,5.0,2.0,3.0,5.0,5.0,3.0,Good culture and less pressure,Pay and perks are below industry standard
Site Engineer,Jamshedpur,Full Time,"Operations, Maintenance & Support Department",2 Mar 2023,4.0,4.0,5.0,4.0,5.0,4.0,4.0,Working culture and mgt is good and a healthy environment for work,Some problem from a vendor end
Hse Engineer,Kochi,Full Time,Occupational Health & Safety Department,7 May 2023,3.0,4.0,3.0,3.0,5.0,3.0,2.0,Salary on time,"No hike
Ego is very high"
Automation Engineer,"Ahmedabad, Gujarat",Full Time,Engineering Department,3 Apr 2023,2.0,2.0,4.0,1.0,3.0,1.0,1.0,Skill development,Work culture & salary is poor
Service Engineer,"Korba, Chhattisgarh",Full Time,Construction Engineering Department,0 May 2023,5.0,5.0,5.0,5.0,5.0,5.0,5.0,Good work experience,All day work
Team Leader,"New Delhi, Delhi",Full Time,Retail & B2C Sales Department,9 Oct 2022,3.0,3.0,5.0,2.0,2.0,3.0,3.0,Nest think that they give the opportunity to new comers.,Worth think their is not management. They  never appreciate to thier employees. They are not provide convince. Regular Incentive. And also bonus . And not special gift even not a single sweet box in diwali .
VOLTAST TATA Enterprise IN  QA Department,Mumbai,Full Time,Quality Assurance and Testing Department,8 Jun 2023,4.0,3.0,4.0,3.0,2.0,5.0,2.0,Good facilities,Contract break system every 8 month
Engineer,"Jharsuguda, Odisha",Full Time,After Sales Service & Repair Department,9 Jun 2023,4.0,4.0,5.0,3.0,4.0,5.0,4.0,Good Organization for work...,Nothing....
Senior Electrical Engineer E&M,"Kolkata, West Bengal",Full Time,Construction Engineering Department,5 May 2023,4.0,4.0,5.0,4.0,4.0,4.0,4.0,Salary on time,Safety issues deal execution team.
Service Manager,"Hyderabad/Secunderabad, Telangana",Full Time,Management Consulting Department,4 Jun 2023,3.0,3.0,2.0,3.0,2.0,4.0,2.0,Not upto expectations,Not upto expectations
Store Incharge,"Kolkata, West Bengal",Full Time,Stores & Material Management Department,0 Jan 2023,4.0,3.0,4.0,2.0,3.0,2.0,1.0,Working palace is good and team communication is good.,Company is good but appraisal only relationship person.
Assistant Manager,"Hyderabad/Secunderabad, Telangana",Full Time,Operations Department,4 Jun 2023,3.0,4.0,4.0,2.0,5.0,3.0,2.0,Flexible timings,"Salary, work culture"
Area Manager,"Pune, Maharashtra",Full Time,BD / Pre Sales Department,1 Jun 2023,5.0,4.0,4.0,3.0,4.0,4.0,3.0,Work culture and Salary,Process for sales order booking
Sr.engineer,"Visakhapatnam, Andhra Pradesh",Full Time,After Sales Service & Repair Department,9 May 2023,4.0,4.0,5.0,3.0,5.0,4.0,4.0,hard work with full knowledge,Salary
Finance,Mumbai,Full Time,Service Delivery Department,3 Jan 2023,2.0,3.0,5.0,2.0,5.0,5.0,2.0,Good understanding & very helpful,"Not a time limit for working
Different rules for on roll employees and third party employees. Actually all rules and regulations all types employees."
Sr.engineer Ehs,"Sundergarh, Odisha",Full Time,Occupational Health & Safety Department,4 Apr 2023,5.0,5.0,4.0,4.0,4.0,5.0,3.0,Good Safety culture,More external audit to be required
Team Leader - CRM Operations,"Jamnagar, Gujarat",Contractual,After Sales Service & Repair Department,0 Jun 2023,5.0,5.0,5.0,5.0,5.0,5.0,5.0,No words to explain,Nothing any
Electrical (project Executive),Ashoknagar,Full Time,Construction Engineering Department,6 May 2023,4.0,3.0,4.0,4.0,4.0,4.0,3.0,Voltas company very good company.,Not
Credit Verification Officer   (working remotely),,Full Time,Corporate Training Department,6 Apr 2023,5.0,3.0,3.0,3.0,3.0,4.0,4.0,Overall Rating job security,company culture salary benefits
Hvac Operator,Kolkata,Full Time,Operations Department,4 Jun 2023,5.0,5.0,5.0,5.0,5.0,5.0,5.0,Good and well experience,None
Commercial Officer,"Bhubaneswar, Odisha",Full Time,Finance Department,7 May 2023,4.0,5.0,3.0,4.0,4.0,4.0,3.0,Work Balance is Good,Increment is not as expected
Hvac Planning Engineer,Kolkata,Full Time,Engineering Department,3 Aug 2023,4.0,4.0,4.0,3.0,5.0,3.0,2.0,Very good company to with.,Increment and growth is very less.
Hvac Supervisor   (working remotely),,Full Time,After Sales Service & Repair Department,2 Aug 2023,5.0,5.0,5.0,5.0,5.0,5.0,5.0,Good night like,Good morning
Store Officer,"Motihari, Bihar",Contractual,Stores & Material Management Department,0 Jan 2023,5.0,5.0,5.0,5.0,4.0,5.0,4.0,Timely Salary which is most important for  all employees. Weekly off.,Guest House not provide
Key Account Services Co-ordinator    (working remotely),,Full Time,"BFSI, Investments & Trading Department",2 Jul 2023,5.0,5.0,5.0,5.0,5.0,5.0,5.0,Good environmental good experience,No Dislikes and
Plumbing Engineer,"Kochi, Kerala",Full Time,Construction Engineering Department,3 Apr 2023,5.0,5.0,5.0,5.0,5.0,5.0,5.0,It's a good company,It's over all good
Assistant Manager,"Guwahati, Assam",Full Time,BD / Pre Sales Department,6 Apr 2023,5.0,5.0,4.0,3.0,5.0,5.0,3.0,Strong Brand. Supportive Management,Slow career growth. Less compensation.
Diploma Engineer Trainee,Ahmedabad (sanand),Full Time,Product Management - Technology Department,5 Apr 2023,1.0,1.0,1.0,1.0,4.0,1.0,1.0,Working is ok,Hiring junior engineer without any knowledge stream related
Executive - Spare,Delhi,Full Time,SCM & Logistics Department,3 Apr 2023,5.0,5.0,5.0,4.0,5.0,5.0,5.0,Excellent Place for working and future growth,Not any dislike thing
Area Manager,Can't Reveal,Full Time,Construction Engineering Department,9 Jun 2022,4.0,3.0,5.0,4.0,5.0,5.0,3.0,I have gathered mix experience in my 2.5 years of working with Voltas Ltd. Job security is more or less there....Job training was pretty good once I joined....Colleagues are mostly supportive....You can expect a fair amount of Performance Linked Pay once in a year....Man Management depends upon respective managers....Company policies are transparent..,"Career growth is less in Voltas....You have to wait for promotion for a longer period of time....% of hike is also less as compared to other corporates....You have to work on Saturday also (1st half) which is not a good proposition in today's world when corporates outside India are shifting to 4 days working in a week....If you wantto get relocated to native after few years of joining, your manager will mostly not allow you to make this happen which ultimately have an impact in your work & family life balance.....Read More"
Project Incharge,"Lucknow, Uttar Pradesh",Contractual,Engineering Department,2 May 2023,2.0,2.0,2.0,2.0,2.0,3.0,2.0,Hard Working,No Appraisal
Civil Engineer,"Dhenkanal, Odisha",Full Time,Construction Engineering Department,8 Apr 2023,4.0,4.0,4.0,4.0,4.0,4.0,4.0,Skill development and learning more opportunities job security or company culture is very good/ Nice,Nothing
Service Engineer,"Mumbai, Maharashtra",Full Time,Mining Department,7 Jun 2023,1.0,1.0,1.0,1.0,1.0,1.0,1.0,Everything is average,Careers growth not good
"I Am Driver Any Driving Job , Any Other Well Companies",New Delhi,Full Time,Front Office & Guest Services Department,0 Mar 2023,5.0,5.0,5.0,5.0,5.0,5.0,5.0,"Dear sir
            Voltas company is good and my dream this company job",Voltas company my friends and company working is good
Area Manager,Mumbai,Full Time,Construction / Manufacturing Department,2 May 2023,4.0,4.0,3.0,4.0,5.0,5.0,2.0,None                         ……………,None            …………….
Assistant Manager,"Dubai, Dubai",Full Time,Finance Department,4 Apr 2023,2.0,1.0,3.0,1.0,2.0,1.0,1.0,Haven’t found anything yet,Everything!!! And please don’t spoil your career joining Voltas seeing the Tata badge. These people are so dangerously harmful for your mental health and career. Better stay away from this company
Project Manager Civil,Mumbai,Full Time,Construction Engineering Department,7 Dec 2022,5.0,4.0,5.0,5.0,5.0,5.0,3.0,Safety precautions and work culture and also human & ethical standards values...,No dislike...it is well organized company
Executive,New Delhi,Full Time,SCM & Logistics Department,7 Feb 2023,5.0,5.0,5.0,5.0,5.0,5.0,5.0,Excellent work with Voltas Limited,No dislike work with Voltas Limited
Hvac Technician,Durgapur,Full Time,Front Office & Guest Services Department,5 Jul 2022,5.0,5.0,5.0,5.0,5.0,5.0,5.0,Good work environment and culture. Teammates are supportive and the management is transparent. There is a huge cafeteria and gaming arcade for chilling. Company policies are good appraisals are fair and they give good salary hike and bonus every year.,There is a lot of politics and the management doesn't address our issues. Salary is decent but career growth is slow. There is a bond of 7 years before which you cannot resing. On the job training is not given to new joiners.
Area Sales Manager,"Hubli, Karnataka",Full Time,Enterprise & B2B Sales Department,5 Feb 2023,5.0,4.0,4.0,3.0,4.0,5.0,3.0,"Company culture Excellent,  supportive,  feel like your own family",Appraisal
Assistant Manager,"Budaun, Uttar Pradesh",Full Time,Business Process Quality Department,1 Jun 2023,5.0,5.0,4.0,5.0,4.0,4.0,4.0,"Salary on Time,
Process Good.",No
Business Head,Mumbai,Contractual,Top Management Department,8 Apr 2023,5.0,5.0,4.0,5.0,5.0,5.0,4.0,Work life balance and freedom to work,Nothing
Engineer   (working remotely),,Full Time,Engineering Department,3 Mar 2023,4.0,3.0,4.0,3.0,3.0,3.0,3.0,working as duct installation in hvac sytem..,Managment very poor
Sales Executive,Tanuku,Full Time,Sales Support & Operations Department,0 Dec 2022,4.0,4.0,3.0,2.0,2.0,3.0,1.0,"Company was very good 
But employe salary and insensitive are not claimed.","No salary incriminate 
No insensitive not claimed"
Sales Coordinator,"Mumbai, Maharashtra",Contractual,Finance Department,8 Jun 2023,5.0,5.0,4.0,5.0,5.0,5.0,3.0,Good culture & good environment,Nothing is for dislike
Compliance Executive,"Chennai, Tamil Nadu",Full Time,HR Compliance  Department,7 Apr 2023,5.0,5.0,5.0,3.0,5.0,5.0,3.0,Good Job,Nothing to say
Production Officer   (working remotely),,Full Time,Lending Department,9 Jun 2023,5.0,5.0,5.0,5.0,5.0,5.0,5.0,good goo good good good,no no no no no no
Project Engineer,Hyderabad,,Construction Engineering Department,3 Oct 2022,1.0,1.0,1.0,1.0,1.0,1.0,1.0,Salary on time,"Managers are not good, whole work will do by engineer only, safety, quality, execution,store, Commissioning, testing, all if you not done then they will ask you are you interested or not"
Area Service Manager,Hyderabad,Full Time,Operations Department,7 Jan 2023,3.0,3.0,2.0,3.0,4.0,3.0,3.0,Job Safety for long time,"Each and Every Thing Employees Need Follow up , No Auto Mode here."
Retail Sales Officer,"Aligarh, Uttar Pradesh",Contractual,Retail & B2C Sales Department,7 May 2023,2.0,3.0,3.0,3.0,2.0,3.0,1.0,Good environment.,Management is not supported
